patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_29_64,"['Arable land' 'Coniferous forest' 'Transitional woodland, shrub'
 'Urban fabric']",test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_29_64,S2B_MSIL2A_20180521T100029_29_64,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_35_07,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_35_7,S2B_MSIL2A_20180521T100029_35_7,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_36_12,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_36_12,S2B_MSIL2A_20180521T100029_36_12,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_38_77,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_38_77,S2B_MSIL2A_20180521T100029_38_77,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_42_36,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_42_36,S2B_MSIL2A_20180521T100029_42_36,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_47_88,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_47_88,S2B_MSIL2A_20180521T100029_47_88,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_50_56,['Arable land' 'Coniferous forest' 'Mixed forest'],test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_50_56,S2B_MSIL2A_20180521T100029_50_56,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_50_66,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_50_66,S2B_MSIL2A_20180521T100029_50_66,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_51_10,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_51_10,S2B_MSIL2A_20180521T100029_51_10,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_53_67,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_53_67,S2B_MSIL2A_20180521T100029_53_67,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_53_68,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_53_68,S2B_MSIL2A_20180521T100029_53_68,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_56_31,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_56_31,S2B_MSIL2A_20180521T100029_56_31,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_64_46,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],test,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_64_46,S2B_MSIL2A_20180521T100029_64_46,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_66_19,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_66_19,S2B_MSIL2A_20180521T100029_66_19,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_66_37,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_66_37,S2B_MSIL2A_20180521T100029_66_37,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_67_21,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_67_21,S2B_MSIL2A_20180521T100029_67_21,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_69_01,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_69_1,S2B_MSIL2A_20180521T100029_69_1,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_75_69,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_75_69,S2B_MSIL2A_20180521T100029_75_69,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_79_64,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_79_64,S2B_MSIL2A_20180521T100029_79_64,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_82_02,['Arable land' 'Urban fabric'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_82_2,S2B_MSIL2A_20180521T100029_82_2,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_82_83,"['Arable land' 'Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_82_83,S2B_MSIL2A_20180521T100029_82_83,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_82_89,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_82_89,S2B_MSIL2A_20180521T100029_82_89,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_83_65,"['Arable land' 'Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_83_65,S2B_MSIL2A_20180521T100029_83_65,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_86_78,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_86_78,S2B_MSIL2A_20180521T100029_86_78,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_88_00,"['Arable land' 'Coastal wetlands' 'Marine waters'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_88_0,S2B_MSIL2A_20180521T100029_88_0,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_89_53,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_89_53,S2B_MSIL2A_20180521T100029_89_53,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_03_42,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_3_42,S2B_MSIL2A_20180522T093029_3_42,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_04_73,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_4_73,S2B_MSIL2A_20180522T093029_4_73,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_05_48,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_5_48,S2B_MSIL2A_20180522T093029_5_48,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_06_75,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_6_75,S2B_MSIL2A_20180522T093029_6_75,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_08_38,['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_8_38,S2B_MSIL2A_20180522T093029_8_38,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_11_20,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_11_20,S2B_MSIL2A_20180522T093029_11_20,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_11_75,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_11_75,S2B_MSIL2A_20180522T093029_11_75,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_14_16,['Coniferous forest' 'Inland waters' 'Mixed forest'],validation,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_14_16,S2B_MSIL2A_20180522T093029_14_16,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_14_69,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_14_69,S2B_MSIL2A_20180522T093029_14_69,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_15_16,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_15_16,S2B_MSIL2A_20180522T093029_15_16,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_15_28,"['Arable land' 'Coniferous forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_15_28,S2B_MSIL2A_20180522T093029_15_28,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_19_53,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_19_53,S2B_MSIL2A_20180522T093029_19_53,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_21_31,['Inland waters' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20180524T042416_35VPJ_21_31,S2B_MSIL2A_20180522T093029_21_31,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_22_35,['Inland waters'],validation,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_22_35,S2B_MSIL2A_20180522T093029_22_35,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_27_22,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_27_22,S2B_MSIL2A_20180522T093029_27_22,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_29_60,"['Arable land' 'Coniferous forest' 'Inland waters' 'Inland wetlands'
 'Mixed forest']",test,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_29_60,S2B_MSIL2A_20180522T093029_29_60,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_40_05,['Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_40_5,S2B_MSIL2A_20180522T093029_40_5,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_43_20,"['Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_43_20,S2B_MSIL2A_20180522T093029_43_20,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_45_33,['Coniferous forest' 'Inland waters' 'Mixed forest'],test,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_45_33,S2B_MSIL2A_20180522T093029_45_33,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_54_25,"['Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",test,Finland,S1B_IW_GRDH_1SDV_20180524T042416_35VPJ_54_25,S2B_MSIL2A_20180522T093029_54_25,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_00_18,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_0_18,S2B_MSIL2A_20180525T94030_0_18,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_02_02,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_2_2,S2B_MSIL2A_20180525T94030_2_2,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_07_36,['Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_7_36,S2B_MSIL2A_20180525T94030_7_36,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_08_85,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_8_85,S2B_MSIL2A_20180525T94030_8_85,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_12_73,['Coniferous forest' 'Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_12_73,S2B_MSIL2A_20180525T94030_12_73,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_13_58,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_13_58,S2B_MSIL2A_20180525T94030_13_58,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_14_71,"['Arable land' 'Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_14_71,S2B_MSIL2A_20180525T94030_14_71,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_15_38,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_15_38,S2B_MSIL2A_20180525T94030_15_38,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_15_76,['Coniferous forest' 'Marine waters'],validation,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_15_76,S2B_MSIL2A_20180525T94030_15_76,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_19_07,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_19_7,S2B_MSIL2A_20180525T94030_19_7,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_21_81,['Coniferous forest' 'Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_21_81,S2B_MSIL2A_20180525T94030_21_81,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_24_46,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_24_46,S2B_MSIL2A_20180525T94030_24_46,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_24_66,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",test,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_24_66,S2B_MSIL2A_20180525T94030_24_66,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_26_63,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_26_63,S2B_MSIL2A_20180525T94030_26_63,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_27_48,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_27_48,S2B_MSIL2A_20180525T94030_27_48,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_28_71,"['Coniferous forest' 'Transitional woodland, shrub']",validation,Finland,S1B_IW_GRDH_1SDV_20180524T153926_35VNH_28_71,S2B_MSIL2A_20180525T94030_28_71,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_28_75,"['Broad-leaved forest' 'Coastal wetlands' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Marine waters' 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153926_35VNH_28_75,S2B_MSIL2A_20180525T94030_28_75,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_30_71,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153926_35VNH_30_71,S2B_MSIL2A_20180525T94030_30_71,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_35_21,"['Arable land' 'Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",validation,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_35_21,S2B_MSIL2A_20180525T94030_35_21,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_38_02,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_38_2,S2B_MSIL2A_20180525T94030_38_2,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_39_08,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_39_8,S2B_MSIL2A_20180525T94030_39_8,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_40_45,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",test,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_40_45,S2B_MSIL2A_20180525T94030_40_45,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_41_07,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_41_7,S2B_MSIL2A_20180525T94030_41_7,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_62_17,['Coniferous forest' 'Inland waters' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_62_17,S2B_MSIL2A_20180525T94030_62_17,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_66_33,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_66_33,S2B_MSIL2A_20180525T94030_66_33,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_69_27,"['Arable land' 'Broad-leaved forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",validation,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_69_27,S2B_MSIL2A_20180525T94030_69_27,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_73_30,['Coniferous forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_73_30,S2B_MSIL2A_20180525T94030_73_30,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_00_40,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_0_40,S2B_MSIL2A_20180525T94031_0_40,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_03_23,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_3_23,S2B_MSIL2A_20180525T94031_3_23,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_04_44,"['Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_4_44,S2B_MSIL2A_20180525T94031_4_44,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_04_54,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_4_54,S2B_MSIL2A_20180525T94031_4_54,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_07_67,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_7_67,S2B_MSIL2A_20180525T94031_7_67,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_08_52,"['Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_8_52,S2B_MSIL2A_20180525T94031_8_52,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_09_49,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_9_49,S2B_MSIL2A_20180525T94031_9_49,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_13_23,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_13_23,S2B_MSIL2A_20180525T94031_13_23,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_18_32,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_18_32,S2B_MSIL2A_20180525T94031_18_32,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_18_90,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154859_35VNK_18_90,S2B_MSIL2A_20180525T94031_18_90,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_22_52,['Coniferous forest' 'Inland waters' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_22_52,S2B_MSIL2A_20180525T94031_22_52,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_27_18,['Coniferous forest' 'Urban fabric'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_27_18,S2B_MSIL2A_20180525T94031_27_18,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_27_62,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'
 'Urban fabric']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_27_62,S2B_MSIL2A_20180525T94031_27_62,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_30_50,['Inland waters' 'Mixed forest'],test,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_30_50,S2B_MSIL2A_20180525T94031_30_50,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_32_70,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",validation,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_32_70,S2B_MSIL2A_20180525T94031_32_70,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_32_78,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_32_78,S2B_MSIL2A_20180525T94031_32_78,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_35_37,"['Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",test,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_35_37,S2B_MSIL2A_20180525T94031_35_37,False,False
