patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_30_24,['Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_30_24,S2B_MSIL2A_20180220T114339_30_24,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_33_77,['Arable land' 'Broad-leaved forest' 'Inland wetlands' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_33_77,S2B_MSIL2A_20180220T114339_33_77,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_34_67,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_34_67,S2B_MSIL2A_20180220T114339_34_67,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_35_12,['Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_35_12,S2B_MSIL2A_20180220T114339_35_12,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_36_35,['Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_36_35,S2B_MSIL2A_20180220T114339_36_35,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_36_80,['Arable land' 'Pastures' 'Urban fabric'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_36_80,S2B_MSIL2A_20180220T114339_36_80,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_41_77,"['Complex cultivation patterns' 'Inland wetlands' 'Pastures'
 'Urban fabric']",validation,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_41_77,S2B_MSIL2A_20180220T114339_41_77,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_43_24,['Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_43_24,S2B_MSIL2A_20180220T114339_43_24,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_44_65,['Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_44_65,S2B_MSIL2A_20180220T114339_44_65,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_44_89,"['Arable land' 'Pastures' 'Transitional woodland, shrub' 'Urban fabric']",train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_44_89,S2B_MSIL2A_20180220T114339_44_89,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_48_67,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_48_67,S2B_MSIL2A_20180220T114339_48_67,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_50_31,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_50_31,S2B_MSIL2A_20180220T114339_50_31,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_51_60,['Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_51_60,S2B_MSIL2A_20180220T114339_51_60,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_55_42,['Arable land' 'Broad-leaved forest' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_55_42,S2B_MSIL2A_20180220T114339_55_42,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_57_28,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_57_28,S2B_MSIL2A_20180220T114339_57_28,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_57_74,['Arable land' 'Industrial or commercial units' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_57_74,S2B_MSIL2A_20180220T114339_57_74,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_59_17,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],validation,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_59_17,S2B_MSIL2A_20180220T114339_59_17,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_59_31,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_59_31,S2B_MSIL2A_20180220T114339_59_31,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_60_35,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_60_35,S2B_MSIL2A_20180220T114339_60_35,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_60_41,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_60_41,S2B_MSIL2A_20180220T114339_60_41,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_60_44,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_60_44,S2B_MSIL2A_20180220T114339_60_44,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_60_63,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_60_63,S2B_MSIL2A_20180220T114339_60_63,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_62_22,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_62_22,S2B_MSIL2A_20180220T114339_62_22,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_62_31,['Arable land' 'Mixed forest' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_62_31,S2B_MSIL2A_20180220T114339_62_31,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_62_48,['Arable land' 'Broad-leaved forest' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_62_48,S2B_MSIL2A_20180220T114339_62_48,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_62_56,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_62_56,S2B_MSIL2A_20180220T114339_62_56,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_64_28,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_64_28,S2B_MSIL2A_20180220T114339_64_28,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_64_46,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_64_46,S2B_MSIL2A_20180220T114339_64_46,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_65_33,['Arable land' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_65_33,S2B_MSIL2A_20180220T114339_65_33,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_65_42,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_65_42,S2B_MSIL2A_20180220T114339_65_42,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_67_84,"['Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation']",train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_67_84,S2B_MSIL2A_20180220T114339_67_84,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_69_23,['Marine waters'],validation,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_69_23,S2B_MSIL2A_20180220T114339_69_23,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_74_17,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_74_17,S2B_MSIL2A_20180220T114339_74_17,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_77_25,['Marine waters'],validation,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_77_25,S2B_MSIL2A_20180220T114339_77_25,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_77_63,['Marine waters'],validation,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_77_63,S2B_MSIL2A_20180220T114339_77_63,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_80_25,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_80_25,S2B_MSIL2A_20180220T114339_80_25,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_80_59,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_80_59,S2B_MSIL2A_20180220T114339_80_59,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_80_71,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_80_71,S2B_MSIL2A_20180220T114339_80_71,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_81_16,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_81_16,S2B_MSIL2A_20180220T114339_81_16,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_85_75,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_85_75,S2B_MSIL2A_20180220T114339_85_75,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_85_84,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_85_84,S2B_MSIL2A_20180220T114339_85_84,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_86_21,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_86_21,S2B_MSIL2A_20180220T114339_86_21,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_88_77,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_88_77,S2B_MSIL2A_20180220T114339_88_77,False,False
S2B_MSIL2A_20180223T101019_N9999_R022_T34WFT_85_02,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180223T154131_34WFT_85_2,S2B_MSIL2A_20180223T101019_85_2,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_00_54,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_0_54,S2B_MSIL2A_20180224T112109_0_54,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_01_08,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_1_8,S2B_MSIL2A_20180224T112109_1_8,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_01_23,"['Arable land' 'Complex cultivation patterns'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_1_23,S2B_MSIL2A_20180224T112109_1_23,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_02_25,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_2_25,S2B_MSIL2A_20180224T112109_2_25,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_03_72,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_3_72,S2B_MSIL2A_20180224T112109_3_72,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_04_74,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_4_74,S2B_MSIL2A_20180224T112109_4_74,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_05_54,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_5_54,S2B_MSIL2A_20180224T112109_5_54,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_08_77,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_8_77,S2B_MSIL2A_20180224T112109_8_77,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_09_17,['Arable land' 'Broad-leaved forest' 'Pastures' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_9_17,S2B_MSIL2A_20180224T112109_9_17,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_13_30,['Coastal wetlands' 'Complex cultivation patterns' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_13_30,S2B_MSIL2A_20180224T112109_13_30,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_17_28,"['Coastal wetlands' 'Complex cultivation patterns' 'Marine waters'
 'Mixed forest']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_17_28,S2B_MSIL2A_20180224T112109_17_28,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_18_16,['Complex cultivation patterns'],validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_18_16,S2B_MSIL2A_20180224T112109_18_16,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_18_17,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_18_17,S2B_MSIL2A_20180224T112109_18_17,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_19_47,['Arable land' 'Coniferous forest'],validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_19_47,S2B_MSIL2A_20180224T112109_19_47,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_19_65,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_19_65,S2B_MSIL2A_20180224T112109_19_65,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_21_02,"['Agro-forestry areas' 'Broad-leaved forest'
 'Industrial or commercial units' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_21_2,S2B_MSIL2A_20180224T112109_21_2,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_21_25,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Coniferous forest' 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_21_25,S2B_MSIL2A_20180224T112109_21_25,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_21_50,"['Arable land' 'Coniferous forest' 'Permanent crops'
 'Transitional woodland, shrub']",validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_21_50,S2B_MSIL2A_20180224T112109_21_50,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_22_59,"['Agro-forestry areas' 'Broad-leaved forest' 'Coniferous forest'
 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_22_59,S2B_MSIL2A_20180224T112109_22_59,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_22_69,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_22_69,S2B_MSIL2A_20180224T112109_22_69,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_24_75,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'],validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_24_75,S2B_MSIL2A_20180224T112109_24_75,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_25_56,['Broad-leaved forest' 'Coniferous forest' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_25_56,S2B_MSIL2A_20180224T112109_25_56,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_26_14,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_26_14,S2B_MSIL2A_20180224T112109_26_14,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_26_31,"['Agro-forestry areas' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_26_31,S2B_MSIL2A_20180224T112109_26_31,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_26_60,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_26_60,S2B_MSIL2A_20180224T112109_26_60,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_29_56,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",test,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_29_56,S2B_MSIL2A_20180224T112109_29_56,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_31_82,"['Agro-forestry areas' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_31_82,S2B_MSIL2A_20180224T112109_31_82,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_32_75,['Agro-forestry areas' 'Broad-leaved forest'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_32_75,S2B_MSIL2A_20180224T112109_32_75,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_36_63,"['Agro-forestry areas' 'Broad-leaved forest' 'Inland waters' 'Pastures'
 'Transitional woodland, shrub']",test,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_36_63,S2B_MSIL2A_20180224T112109_36_63,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_36_71,"['Agro-forestry areas'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",validation,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_36_71,S2B_MSIL2A_20180224T112109_36_71,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_36_88,"['Broad-leaved forest' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_36_88,S2B_MSIL2A_20180224T112109_36_88,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_40_26,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Mixed forest'
 'Transitional woodland, shrub']",test,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_40_26,S2B_MSIL2A_20180224T112109_40_26,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_40_34,"['Broad-leaved forest' 'Coniferous forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_40_34,S2B_MSIL2A_20180224T112109_40_34,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_40_53,"['Agro-forestry areas' 'Broad-leaved forest' 'Coniferous forest'
 'Mixed forest']",train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_40_53,S2B_MSIL2A_20180224T112109_40_53,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_41_13,"['Agro-forestry areas' 'Broad-leaved forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_41_13,S2B_MSIL2A_20180224T112109_41_13,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_41_21,"['Agro-forestry areas' 'Arable land' 'Pastures'
 'Transitional woodland, shrub']",validation,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_41_21,S2B_MSIL2A_20180224T112109_41_21,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_41_29,['Agro-forestry areas' 'Arable land' 'Pastures'],test,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_41_29,S2B_MSIL2A_20180224T112109_41_29,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_44_58,['Agro-forestry areas' 'Arable land' 'Mixed forest'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_44_58,S2B_MSIL2A_20180224T112109_44_58,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_47_56,['Agro-forestry areas' 'Coniferous forest' 'Mixed forest' 'Pastures'],test,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_47_56,S2B_MSIL2A_20180224T112109_47_56,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_53_04,['Agro-forestry areas' 'Broad-leaved forest'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_53_4,S2B_MSIL2A_20180224T112109_53_4,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_53_62,['Agro-forestry areas' 'Broad-leaved forest'],test,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_53_62,S2B_MSIL2A_20180224T112109_53_62,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_54_64,['Agro-forestry areas' 'Arable land' 'Pastures'],test,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_54_64,S2B_MSIL2A_20180224T112109_54_64,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_55_20,['Agro-forestry areas' 'Permanent crops'],validation,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_55_20,S2B_MSIL2A_20180224T112109_55_20,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_55_26,['Agro-forestry areas' 'Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_55_26,S2B_MSIL2A_20180224T112109_55_26,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_55_50,"['Agro-forestry areas' 'Arable land' 'Inland waters' 'Pastures'
 'Permanent crops' 'Urban fabric']",test,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_55_50,S2B_MSIL2A_20180224T112109_55_50,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_57_16,['Agro-forestry areas' 'Industrial or commercial units' 'Pastures'],validation,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_57_16,S2B_MSIL2A_20180224T112109_57_16,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_57_26,['Agro-forestry areas' 'Arable land'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_57_26,S2B_MSIL2A_20180224T112109_57_26,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_57_82,['Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_57_82,S2B_MSIL2A_20180224T112109_57_82,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_59_76,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Inland waters'
 'Permanent crops']",validation,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_59_76,S2B_MSIL2A_20180224T112109_59_76,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_60_62,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops']",test,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_60_62,S2B_MSIL2A_20180224T112109_60_62,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_62_39,['Agro-forestry areas'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_62_39,S2B_MSIL2A_20180224T112109_62_39,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_62_43,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20180225T183512_29SNC_62_43,S2B_MSIL2A_20180224T112109_62_43,False,False
